分類コード,区分名称,診療行為コード,診療行為,点数,総計,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月
D289,その他の機能テスト,160088410,肝機能テスト（ＩＣＧ１回・２回法）,100,13717,1191,1159,1189,1354,1165,1081,1191,1137,1029,1106,997,1118
D289,その他の機能テスト,160088610,胆道機能テスト,700,0,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160088750,ビリルビン負荷試験,100,0,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160088850,馬尿酸合成試験,100,0,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160088950,フィッシュバーグ,100,247,21,19,26,27,33,18,17,24,24,11,11,16
D289,その他の機能テスト,160089050,水利尿試験,100,352,38,31,42,36,23,29,20,20,34,33,22,24
D289,その他の機能テスト,160089250,モーゼンタール法,100,13,0,0,0,0,0,0,0,0,0,0,0,13
D289,その他の機能テスト,160089450,ヨードカリ試験,100,0,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160144810,肝機能テスト（ＢＳＰ２回法）,100,109,0,14,15,12,0,0,12,10,0,0,0,10
D289,その他の機能テスト,160160710,セクレチン試験,3000,10,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160204550,インジゴカルミンを膀胱尿道ファイバースコピー又は膀胱尿道鏡検査に使用,100,21,0,0,0,0,0,0,0,0,0,0,0,0
D290,卵管通気・通水・通色素検査、ルビンテスト,160089610,卵管通気・通水・通色素検査,100,1711,123,132,138,179,146,138,144,139,147,145,143,137
D290-2,尿失禁定量テスト（パッドテスト）,160183410,尿失禁定量テスト（パッドテスト）,100,425,28,39,40,35,32,25,32,32,40,32,42,48
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160089810,皮内反応検査（２１箇所以内の場合）（１箇所につき）,16,8176,748,703,737,906,827,637,728,594,556,603,523,614
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160089950,ヒナルゴンテスト（２１箇所以内の場合）（１箇所につき）,16,0,0,0,0,0,0,0,0,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160090050,鼻アレルギー誘発試験（２１箇所以内の場合）（１箇所につき）,16,16,0,0,0,0,0,0,0,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160090250,過敏性転嫁検査（２１箇所以内の場合）（１箇所につき）,16,0,0,0,0,0,0,0,0,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160090350,薬物光線貼布試験（２１箇所以内の場合）（１箇所につき）,16,63,0,0,0,0,0,0,0,0,24,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160090450,最小紅斑量（ＭＥＤ）測定（２１箇所以内の場合）（１箇所につき）,16,91,0,0,0,16,0,0,0,0,12,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160179810,皮内反応検査（２２箇所以上の場合）（一連につき）,350,460,18,21,28,70,66,40,28,21,38,49,43,38
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160180210,薬物光線貼布試験（２２箇所以上の場合）（一連につき）,350,0,0,0,0,0,0,0,0,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160180310,最小紅斑量（ＭＥＤ）測定（２２箇所以上の場合）（一連につき）,350,0,0,0,0,0,0,0,0,0,0,0,0,0
D291-2,小児食物アレルギー負荷検査,160180410,小児食物アレルギー負荷検査,1000,39616,2837,3078,3191,3749,3607,3257,3642,3427,3272,3374,3070,3112
D291-3,内服・点滴誘発試験,160187410,内服・点滴誘発試験,1000,429,24,29,29,47,44,42,37,50,47,24,25,31
D292,体外からの計測によらない諸検査,160090510,循環血液量測定（ＲＩ）,480,0,0,0,0,0,0,0,0,0,0,0,0,0
D292,体外からの計測によらない諸検査,160090610,血漿量測定（ＲＩ）,480,183,0,20,17,0,12,23,16,16,14,22,17,0
D292,体外からの計測によらない諸検査,160090710,血球量測定（ＲＩ）,800,0,0,0,0,0,0,0,0,0,0,0,0,0
D293,シンチグラム,160091210,甲状腺ラジオアイソトープ摂取率（ＲＩ）（一連につき）,365,45,0,0,0,0,0,0,0,0,0,0,0,0
D293,シンチグラム,160091510,レノグラム（ＲＩ）,575,58,0,0,0,0,0,0,0,0,0,0,0,0
D293,シンチグラム,160091610,肝血流量（ヘパトグラム）（ＲＩ）,575,0,0,0,0,0,0,0,0,0,0,0,0,0
D294,ラジオアイソトープ検査判断料,160147910,ラジオアイソトープ検査判断料,110,271,16,25,27,15,21,26,21,26,21,27,27,19
D295,関節鏡検査,160092050,内視鏡写真診断（他医療機関撮影）,70,5575,510,470,459,479,440,492,498,457,474,392,434,470
D295,関節鏡検査,160092110,関節鏡検査（片側）,720,3738,301,222,260,345,362,260,304,300,315,329,333,407
D295,関節鏡検査,160160830,関節鏡検査（両側）,1440,32,0,0,0,0,0,0,0,0,0,0,0,0
D296,喉頭直達鏡検査,160092210,喉頭直達鏡検査,190,557,30,36,34,44,35,34,40,31,99,90,44,40
D296-2,鼻咽腔直達鏡検査,160096450,鼻咽腔直達鏡検査,220,266,21,14,23,26,20,23,20,21,32,19,21,26
D298,嗅裂部・鼻咽腔・副鼻腔入口部ファイバースコピー,160092310,嗅裂部・鼻咽腔・副鼻腔入口部ファイバースコピー（部位を問わず一連につき）,600,48134,4296,3848,3954,4129,3871,3670,3922,4070,4361,4010,3926,4077
D298-2,内視鏡下嚥下機能検査,160187510,内視鏡下嚥下機能検査,720,91309,7590,7738,7201,8201,7913,7386,8239,7615,7437,7613,6972,7404
D299,喉頭ファイバースコピー,160092410,喉頭ファイバースコピー,600,188280,15812,15821,15966,17815,16764,15256,15967,15412,15344,14699,14399,15025
D300,中耳ファイバースコピー,160092510,中耳ファイバースコピー,240,8241,754,668,773,803,746,648,687,626,700,614,597,625
D302,気管支ファイバースコピー,160092810,気管支ファイバースコピー,2500,57866,4992,4872,4751,5139,4760,4575,4896,4902,5039,4985,4431,4524
D302-2,気管支カテーテル気管支肺胞洗浄法検査,160213910,気管支カテーテル気管支肺胞洗浄法検査,320,41,0,0,0,0,0,0,12,0,0,0,0,0
D303,胸腔鏡検査,160093010,胸腔鏡検査,7200,2186,197,197,175,208,176,171,189,193,171,183,166,160
D304,縦隔鏡検査,160093150,縦隔鏡検査,7000,158,15,15,12,15,15,12,13,12,16,11,12,10
D306,食道ファイバースコピー,160093410,食道ファイバースコピー,800,10124,902,777,900,960,834,808,844,830,851,812,795,811
D308,胃・十二指腸ファイバースコピー,160093810,胃・十二指腸ファイバースコピー,1140,814571,70735,68518,69135,74595,69242,64898,70470,66541,67684,66305,61653,64795
D309,胆道ファイバースコピー,160094010,胆道ファイバースコピー,4000,501,36,40,43,39,50,42,43,38,43,34,55,38
D310,小腸内視鏡検査,160094110,小腸内視鏡検査（その他のもの）,1700,3968,324,321,349,366,311,310,338,330,363,332,290,334
D310,小腸内視鏡検査,160183510,小腸内視鏡検査（シングルバルーン内視鏡によるもの）,5000,2155,200,170,193,210,195,141,181,181,191,146,179,168
D310,小腸内視鏡検査,160183610,小腸内視鏡検査（カプセル型内視鏡によるもの）,1700,5618,498,478,482,545,476,442,430,438,461,425,437,506
D310,小腸内視鏡検査,160204310,小腸内視鏡検査（ダブルバルーン内視鏡によるもの）,7800,5473,460,404,461,498,500,417,481,457,472,406,458,459
D310-2,消化管通過性検査,160200950,消化管通過性検査,600,1786,130,125,159,182,175,148,144,129,139,140,150,165
D311,直腸鏡検査,160094210,直腸鏡検査,300,4655,412,370,408,401,367,368,372,420,412,345,374,406
D311,直腸鏡検査,160094330,コロンブラッシュ法（沈渣塗抹染色細胞診断法）,490,0,0,0,0,0,0,0,0,0,0,0,0,0
D311-2,肛門鏡検査,160183710,肛門鏡検査,200,30230,2704,2443,2478,2587,2552,2406,2521,2546,2682,2529,2353,2429
D312,直腸ファイバースコピー,160094610,直腸ファイバースコピー,550,16725,1578,1480,1430,1580,1356,1298,1314,1341,1438,1313,1262,1335
D313,大腸内視鏡検査,160094710,大腸内視鏡検査（ファイバースコピーによるもの）（Ｓ状結腸）,900,53911,4803,4559,4455,4876,4559,4230,4522,4491,4546,4356,4200,4314
D313,大腸内視鏡検査,160094810,大腸内視鏡検査（ファイバースコピーによるもの）（下行結腸及び横行結腸）,1350,27769,2454,2386,2359,2598,2248,2261,2432,2236,2283,2247,2031,2234
D313,大腸内視鏡検査,160094910,大腸内視鏡検査（ファイバースコピーによるもの）（上行結腸及び盲腸）,1550,304744,26440,25574,26452,28634,26258,24483,26940,25402,25047,23078,22669,23767
D313,大腸内視鏡検査,160202750,大腸内視鏡検査（カプセル型内視鏡によるもの）,1550,92,0,0,10,11,0,0,11,10,0,0,0,11
D314,腹腔鏡検査,160095010,腹腔鏡検査,2160,516,45,33,41,55,42,41,46,41,33,47,45,47
D315,腹腔ファイバースコピー,160095110,腹腔ファイバースコピー,2160,250,20,10,20,21,28,20,25,24,25,17,19,21
D316,クルドスコピー,160095210,クルドスコピー,400,0,0,0,0,0,0,0,0,0,0,0,0,0
D317,膀胱尿道ファイバースコピー,160095310,膀胱尿道ファイバースコピー,950,34358,2856,2788,2811,3196,2883,2746,2850,2839,2857,2842,2693,2997
D317-2,膀胱尿道鏡検査,160187710,膀胱尿道鏡検査,890,6910,563,565,617,612,643,545,623,609,541,541,539,512
D318,尿管カテーテル法（ファイバースコープによるもの）,160095410,尿管カテーテル法（ファイバースコープによるもの）（両側）,1200,2502,191,233,235,216,202,195,238,225,186,186,186,209
D319,腎盂尿管ファイバースコピー,160156310,腎盂尿管ファイバースコピー（片側）,1800,3200,255,263,269,297,273,252,268,260,268,282,268,245
D319,腎盂尿管ファイバースコピー,160156330,腎盂尿管ファイバースコピー（両側）,3600,67,0,0,0,0,0,0,0,0,0,0,11,0
D320,ヒステロスコピー,160095510,ヒステロスコピー,220,195,21,23,23,21,16,13,19,12,17,0,0,14
D321,コルポスコピー,160095610,コルポスコピー,210,2928,271,253,287,250,267,207,231,220,213,228,235,266
D322,子宮ファイバースコピー,160148110,子宮ファイバースコピー,800,1349,122,107,135,132,106,101,116,117,90,98,113,112
D324,血管内視鏡検査,160171310,血管内視鏡検査,2040,0,0,0,0,0,0,0,0,0,0,0,0,0
D325,肺臓カテーテル法、肝臓カテーテル法、膵臓カテーテル法,160065850,肺臓カテーテル法,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
D325,肺臓カテーテル法、肝臓カテーテル法、膵臓カテーテル法,160065950,肝臓カテーテル法,3600,144,12,21,10,14,12,13,13,0,11,10,0,10
D325,肺臓カテーテル法、肝臓カテーテル法、膵臓カテーテル法,160166950,膵臓カテーテル法,3600,34,0,0,0,0,0,0,0,0,0,0,0,0
D400,血液採取,160095710,血液採取（静脈）,30,63030,5492,5495,5274,5920,5766,5412,5396,4845,5428,5152,4567,4283
D400,血液採取,160095810,血液採取（その他）,6,1398,90,124,144,141,155,137,135,106,102,87,96,81
D401,脳室穿刺,160096010,脳室穿刺,500,678,56,51,54,68,59,66,36,49,41,98,34,66
D402,後頭下穿刺,160096210,後頭下穿刺,300,112,10,0,0,0,0,12,14,11,19,0,0,0
D403,腰椎穿刺、胸椎穿刺、頸椎穿刺,160096610,腰椎穿刺（脳脊髄圧測定を含む）,220,131715,10841,10924,11351,12381,11834,10636,11296,10753,10927,10718,9862,10192
D403,腰椎穿刺、胸椎穿刺、頸椎穿刺,160146750,胸椎穿刺（脳脊髄圧測定を含む）,220,198,21,17,18,10,19,15,19,20,19,11,17,12
D403,腰椎穿刺、胸椎穿刺、頸椎穿刺,160146850,頸椎穿刺（脳脊髄圧測定を含む）,220,236,22,25,26,23,18,17,14,20,16,19,14,22
D404,骨髄穿刺,160096810,骨髄穿刺（胸骨）,260,4296,377,432,387,410,374,359,372,335,356,344,248,302
D404,骨髄穿刺,160096910,骨髄穿刺（その他）,280,60535,5020,5164,5091,5604,5151,4887,5198,4858,4728,5179,4507,5148
D404-2,骨髄生検,160187810,骨髄生検,730,21803,1901,1917,1860,2169,1830,1643,1858,1689,1761,1814,1573,1788
D405,関節穿刺（片側）,160097010,関節穿刺（片側）,100,22869,1905,1976,1914,2162,2033,1804,1920,1949,1870,1927,1611,1798
D406,上顎洞穿刺（片側）,160097110,上顎洞穿刺（片側）,60,30,0,0,0,0,0,0,0,0,0,0,0,0
D406-2,扁桃周囲炎又は扁桃周囲膿瘍における試験穿刺（片側）,160097450,扁桃周囲炎試験穿刺（片側）,180,200,0,22,16,14,18,24,0,16,28,18,0,13
D406-2,扁桃周囲炎又は扁桃周囲膿瘍における試験穿刺（片側）,160097550,扁桃周囲膿瘍試験穿刺（片側）,180,744,49,74,63,72,59,66,62,63,58,59,63,56
D407,腎嚢胞又は水腎症穿刺,160123010,腎嚢胞穿刺,240,103,0,11,0,0,13,0,0,0,0,12,0,0
D407,腎嚢胞又は水腎症穿刺,160123110,水腎症穿刺,240,43,0,0,0,0,0,0,0,0,0,0,0,0
D408,ダグラス窩穿刺,160097810,ダグラス窩穿刺,240,267,26,23,32,21,23,23,27,18,20,18,14,22
D409,リンパ節等穿刺又は針生検,160097910,リンパ節等穿刺又は針生検,200,5268,417,424,416,449,448,439,469,436,427,487,439,417
D409-2,センチネルリンパ節生検（片側）,160188010,センチネルリンパ節生検（片側）（併用法）,5000,233,23,13,17,17,21,20,26,18,15,19,22,22
D409-2,センチネルリンパ節生検（片側）,160188110,センチネルリンパ節生検（片側）（単独法）,3000,116,10,0,10,13,0,10,13,11,0,0,0,10
D410,乳腺穿刺又は針生検（片側）,160120410,乳腺穿刺又は針生検（片側）（その他）,200,1243,100,113,126,122,111,96,87,103,91,91,95,108
D410,乳腺穿刺又は針生検（片側）,160199910,乳腺穿刺又は針生検（片側）（生検針によるもの）,650,2098,150,197,167,196,177,186,174,161,184,205,148,153
D411,甲状腺穿刺又は針生検,160120510,甲状腺穿刺又は針生検,150,4511,382,403,382,422,387,339,362,366,393,349,356,370
D412,経皮的針生検法,160098010,経皮的針生検法（透視、心電図検査及び超音波検査を含む）,1600,77485,6293,5905,6403,7199,7113,6042,6683,6425,6520,6262,6187,6453
D413,前立腺針生検法,160098110,前立腺針生検法,1400,115293,8430,8555,8737,10030,9631,9097,10073,10104,10305,10434,9898,9999
D414,内視鏡下生検法,160098210,内視鏡下生検法（１臓器につき）,310,281117,24197,23793,23927,26558,24546,22199,24058,22831,22875,22488,21272,22373
D414-2,超音波内視鏡下穿刺吸引生検法,160188210,超音波内視鏡下穿刺吸引生検法（ＥＵＳ－ＦＮＡ）,4800,27988,2270,2102,2371,2594,2325,2142,2447,2251,2470,2323,2307,2386
D415,経気管肺生検法,160148210,経気管肺生検法,4800,66438,5669,5427,5623,6272,5679,5480,6008,5615,5485,5168,4976,5036
D415-2,超音波気管支鏡下穿刺吸引生検法（ＥＢＵＳ－ＴＢＮＡ）,160200210,超音波気管支鏡下穿刺吸引生検法（ＥＢＵＳ－ＴＢＮＡ）,5500,13766,1074,1071,1163,1288,1262,1081,1235,1135,1206,1063,1072,1116
